,user_name,user_location,user_description,user_verified,date,text,hashtags,source
1058,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-06 00:20:49+00:00,"3 reasonable goals for Raptors PG Fred VanVleet in 2022-23

https://t.co/otOPgIiKiw

#nba #wethenorth #toronto #raptors #bleedgreen #bethefight  #thunderup #mffl #heretheycome #allfly #wearethevalley #pacers #NBAJapanGames #NBA2K #NBA2K23 #NBAMediaDay #NBATwitter #indianastyle","['nba', 'wethenorth', 'toronto']",Twitter Web App
1059,Young Simba,New York,TMC 🏁🏁🏁 All tweets are my own and do not represent the views of those associated with me Business Inquiries: boom2dabop@gmail.com,False,2022-10-06 00:20:47+00:00,Loved the first half #Pacers https://t.co/gIkaX92j0d,['Pacers'],Twitter for iPhone
1060,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-06 00:19:07+00:00,"Boston Celtics: SI feels like Jayson Tatum will make MVP leap in 2022-23

https://t.co/u139TKIP8h

#nba #bleedgreen #boston #celtics #bethefight #wethenorth #thunderup #mffl #heretheycome #allfly #wearethevalley #pacers #NBAJapanGames #NBA2K #NBA2K23 #NBAMediaDay #NBATwitter","['nba', 'bleedgreen']",Twitter Web App
1061,Indy Cornrows,"Indianapolis, IN",Twitter account for SB Nation's Indiana Pacer coverage at https://t.co/bQ91nfYZ9W. Account managed by Tom Lewis.,False,2022-10-06 00:18:54+00:00,"Pacers up 59-43 at half, certainly the aggressors at both ends. Makes some shots and they may have something here. #pacers",['pacers'],TweetDeck
1062,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-06 00:18:23+00:00,"2018 1st-round pick: 'Thought I was going to Boston Celtics at deadline'

https://t.co/Dk5zVTNEio

#nba #bleedgreen #boston #celtics #bethefight #wethenorth #thunderup #mffl #heretheycome #allfly #wearethevalley #pacers #NBAJapanGames #NBA2K #NBA2K23 #NBAMediaDay #NBATwitter","['nba', 'bleedgreen']",Twitter Web App
1063,Dolorou$ Jud,"Bloomington, IN",@BeeCompliance. Hoosier. Fmr: @petebuttigieg. Hoosier and Irish Alum. someone told me I was funny once and I never stopped thinking about it. he/him,False,2022-10-06 00:18:14+00:00,I won’t overreact to one preseason game I won’t overreact to one preseason game I won’t overreact to one preseason game I won’t overreact to one preseason game I won’t overreact to one preseason game I won’t overreact to one preseason game I won’t overreact #pacers,,Twitter for iPhone
1064,Jon Beyer,"Franklin, IN",Full time sports fan with a career on the side.,False,2022-10-06 00:16:16+00:00,"Seeing #Celtics Twitter cream their jeans over Malcolm Brogdon is comical. Yes, he’s a really good player, but history tells you he’s going to miss as many games as he plays. Nothing against him at all, he just cannot stay healthy. #Pacers",['Celtics'],Twitter for iPhone
1065,Indy Source,,#Colts news & opinions / @BeatTheLineBets Sunday’s at 11 AM,False,2022-10-06 00:07:18+00:00,Bennedict Mathurin is special. #Pacers gonna have a homegrown superstar.,['Pacers'],Twitter for iPhone
1066,Go_Dolo,℅IL • Nj • Pending,🏴‍☠️.___ i Live How You Vaca. APTTMH Yahawashi Tribe of Levi🇭🇹|¹/12 of Israel⛓ Deut 28:67/Act 5:31/ Matt15:24,False,2022-10-06 00:03:49+00:00,And here I am sleeping on the #pacers bench. I guess the #Hornets not it this year.,"['pacers', 'Hornets']",Twitter for iPhone
1067,Marc Dykton,"Indianapolis, IN","Producer and blogger of @KevinandQuery, the top-20 mid-market morning show in the country on @1075TheFan. Husband, 3x girl dad, blogger. 2x Vegemite survivor.",False,2022-10-06 00:03:08+00:00,It took some doing but I’m actually able to watch the #Pacers game,['Pacers'],Twitter for iPhone
1068,Kevin & Query,Indianapolis,"Indy's only morning drive sports show. Listen from 7-10 on 93.5, 107.5 FM and @1075theFan",False,2022-10-06 00:01:33+00:00,Coming up Thursday morning: if the #Colts are going to beat the Broncos it’ll be without Jonathan Taylor. We’ll give our final preview of the game as well as our predictions + recap the #Pacers preseason opener! @gregrakestraw @ScottAgness join us as well! See you at 7! https://t.co/6PxO9mOTuk,['Colts'],Twitter for iPhone
1069,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-06 00:01:19+00:00,TYRESE IS THE GREATEST PASSER IN #Pacers HISTORY!,['Pacers'],Twitter for iPhone
1070,Seth Johnson,Indianapolis,"Communications manager for @IBCFIndy /// Freelance journalist for @NuvoIndy, @indyMonthly & more, reporting on Indy culture.",False,2022-10-06 00:00:31+00:00,This first half has been a blast. #Pacers,['Pacers'],Twitter for iPhone
1071,Dolorou$ Jud,"Bloomington, IN",@BeeCompliance. Hoosier. Fmr: @petebuttigieg. Hoosier and Irish Alum. someone told me I was funny once and I never stopped thinking about it. he/him,False,2022-10-06 00:00:29+00:00,Tyrese Haliburton is a wizard y’all! #Pacers https://t.co/y4VCtktHey,['Pacers'],Twitter for iPhone
1072,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-06 00:00:02+00:00,TYRESE NO LOOK PASS?? HE IS NOT HUMAN. #Pacers,['Pacers'],Twitter for iPhone
1073,Indy Cornrows,"Indianapolis, IN",Twitter account for SB Nation's Indiana Pacer coverage at https://t.co/bQ91nfYZ9W. Account managed by Tom Lewis.,False,2022-10-06 00:00:01+00:00,"Um, this is some fun preseason basketball. #Pacers",['Pacers'],TweetDeck
1074,Scott McKain,"iPhone: 39.950305,-85.943163","Author of ""Top 10 Business Book of Year"", keynote speaker for events for top organizations; Speakers Hall of Fame; Sales & Marketing Hall of Fame; former TV guy",False,2022-10-05 23:59:16+00:00,Smallest sample size imaginable — but these #Pacers are FUN to watch!,['Pacers'],Twitter for iPhone
1075,Charron Elliott🤴🏾🏁 ♊💙💛,"Indianapolis, IN",@uofl alum 16 👨🏾‍🎓🐔 #DallasCowboys Affiliate VP of #PacersTwitter 💙💛 #SHIB🐶 ShortKing🤴🏾 Married💍to Connie 04/17/21 502 #GoCards!🏈🏀,False,2022-10-05 23:56:08+00:00,Smallest sample size imaginable — but these #Pacers are FUN to watch!,['Pacers'],Twitter for Android
1076,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:54:58+00:00,Baby Wade is unreal. #Pacers,['Pacers'],Twitter for iPhone
1077,Kent Sterling,Indianapolis,"""Sterling is really smart, fast. Really feel like he has continued to improve!"" Frank Reich, August 28, 2022.",True,2022-10-05 23:54:05+00:00,"#Pacers and Hornets have combined to miss 19-of-20 three point attempts. So thanks, @BallySportsIN for not televising this game!",['Pacers'],Twitter Web App
1078,D. A. Ellis,🐊,"It's not about if you win or lose, it's about how much you win or lose by. RIP @JEllis1305 @Wilkes_J27 @smesser431 🧡🖤💙",False,2022-10-05 23:49:36+00:00,McConnell still looking like prime Steve Nash. #Pacers,['Pacers'],Twitter for iPhone
1079,Roen Elbert 🐊🐊,,"Pacers, Colts, Dodgers, Florida FB, Villanova MBB.",False,2022-10-05 23:47:54+00:00,"Bennedict Mathurin looks super confident, and is playing without any fear.

I think The #Pacers got their guy",['Pacers'],Twitter for iPhone
1080,Crossroads Sports,"Indianapolis, IN  📍",A Internet Sports Media Website and Radio Show by @brandonreef and @3foolishmen located here in Indy. Join our radio show Call In 929-477-3331.,False,2022-10-05 23:43:16+00:00,"@Pacers lead 27-17 end of 1st Q

#Pacers",['Pacers'],TweetDeck
1081,Indy Cornrows,"Indianapolis, IN",Twitter account for SB Nation's Indiana Pacer coverage at https://t.co/bQ91nfYZ9W. Account managed by Tom Lewis.,False,2022-10-05 23:42:41+00:00,Pacers up 10 after 1Q. Played 10 players only gave up 17 points. Nesmith showing some defensive dog late in quarter. #Pacers,['Pacers'],TweetDeck
1082,Nicholas H Feller,"Indianapolis, IN","Structural Engineer from Indianapolis. Roller Coaster Enthusiast and sports fan.
Cubs, Valpo, Pacers.",False,2022-10-05 23:41:13+00:00,Good to have #Pacers basketball back! Nice first quarter by Jalen and Neismith!,['Pacers'],Twitter for Android
1083,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:40:24+00:00,Myles with another epic contest in the paint. He’s the best shot blocker in the NBA. #Pacers,['Pacers'],Twitter for iPhone
1084,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:39:43+00:00,Aaron Nesmith is the greatest defender in NBA history. #Pacers,['Pacers'],Twitter for iPhone
1085,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:37:17+00:00,I’ve seen enough. The #Pacers are going to win the 2022-2023 championship.,['Pacers'],Twitter for iPhone
1086,Celtics Trash Takes,"Portland, ME","Dad, Husband, NBA enthusiast, Jaylen Brown stan, Celtics Tweeter, Once Triggered Jeff Goodman",False,2022-10-05 23:36:07+00:00,Someone remind me how the hell we got @MalcolmBrogdon7 for a half eating Twinkie and a 6 pack of Busch Light?  #Celtics #pacers #nba,"['Celtics', 'pacers', 'nba']",Twitter for iPhone
1087,Indy Cornrows,"Indianapolis, IN",Twitter account for SB Nation's Indiana Pacer coverage at https://t.co/bQ91nfYZ9W. Account managed by Tom Lewis.,False,2022-10-05 23:29:09+00:00,"Mathurin making his preseason debut, third man off the bench. Terry Taylor roll man is fun, btw. #Pacers",['Pacers'],TweetDeck
1088,Pacers Island 🏝,,Formerly known as @BadadaSports,False,2022-10-05 23:28:30+00:00,Duarte has 6 early points . Stix with 5 points and 5 rebounds . Mathurin has entered the chat 👀👀 #Pacers,['Pacers'],Twitter for iPhone
1089,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:27:09+00:00,"Put the Mathematician in, Rick! #Pacers",['Pacers'],Twitter for iPhone
1090,Scott McNelis,"Cincinnati, OH",Mostly just tweets about archaic NBA rules and other stuff. 🤷🏻‍♂️,False,2022-10-05 23:18:30+00:00,"Only took 3 app updates and 2 force restarts to fix this from happening when the remote wasn’t touched. But, first game and it finally worked, so ahead of the usual curve?  #pacers #leaguepass https://t.co/Txc4ViDyqS",,Twitter for iPhone
1091,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:18:15+00:00,This season is going to be a lot of things but the most important one is fun. Can’t wait. #Pacers,['Pacers'],Twitter for iPhone
1092,Indy Cornrows,"Indianapolis, IN",Twitter account for SB Nation's Indiana Pacer coverage at https://t.co/bQ91nfYZ9W. Account managed by Tom Lewis.,False,2022-10-05 23:16:59+00:00,Myles has adopted the Tyrese jump assist. Nice. @C2_Cooper  #Pacers,['Pacers'],TweetDeck
1093,Adam Shear,"Indianapolis, IN",Account Exec for @cbs4indy / @fox59 - Former Sports Anchor - 2x Indiana SPJ Best Sports Report Award Winner - IU Grad - Dog Dad - Card Collector,False,2022-10-05 23:12:57+00:00,"Haliburton is a top 5 passer in the league, don’t @ me. This is fact. #pacers",['pacers'],Twitter for iPhone
1094,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:12:21+00:00,Myles straight into the post for a bucket without hesitation. I love it. #Pacers,['Pacers'],Twitter for iPhone
1095,Anthony Childress,#Indianapolis/#Houston ,#Indy’s Own! ✝️ 🖤 Fam🙏🏾 LPC-A; Student Support (Guidance & Counseling);17yr 🏀 Coach in #HTX. 1784 /G\ #PHA Opinions & Comments are my own.,False,2022-10-05 23:10:11+00:00,Tuned in now #NBALeaguePass #Pacers https://t.co/TK8fDeVnLQ,"['NBALeaguePass', 'Pacers']",Twitter for iPhone
1096,Brandon Reef 🎙,"Indianapolis, IN 📍","Ball State Alum , Owner of Crossroads Sports 🇺🇸, Golfer, Sports Fan, Sports Gambler 💵, 2x Member of #TheOversClub",False,2022-10-05 23:09:56+00:00,"@ScottAgness got it! 

Here we go! 

#Pacers",['Pacers'],TweetDeck
1097,Zach Pearson,Dayton,"Covering the Indiana Pacers for @pacerspress, Reporter: @TheMadAnts, Formerly @8pts9secs, @hoopmag. Email: zachpearsonnba@gmail.com",True,2022-10-05 23:09:47+00:00,"The #Pacers first five of the season:

Haliburton
Hield
Duarte
Smith
Turner",['Pacers'],Twitter Web App
1098,JJ,The world,"This used to say sports fan. But I hate baseball and soccer and most of the NBA lol) love All things #Colts! Love football, Golf, and combat sports!",False,2022-10-05 23:04:31+00:00,"I have a question. I seen someone saying a couple weeks ago that the #Pacers and #Colts were working together on something. Is this true? Did the Pacers get their suck all over our colts? And yes, If I was an #NBA fan I would be/am a pacers fan. 😂🤣 #sorrynotsorry","['Pacers', 'Colts']",Twitter for iPhone
1099,IndyStarSports,"Indianapolis, IN","Your source for #Colts, #Pacers, #IndyCar, IU, #Purdue, #Butler, #NotreDame and high school sports coverage from the @IndyStar",True,2022-10-05 23:01:00+00:00,"#Pacers play tonight, but not on TV (unless you have League Pass). @wilsmoore_ has more on what they're trying to accomplish.

https://t.co/0L7FI0kQaT",['Pacers'],TweetDeck
1100,#FireChrisBallard and Frank Reich,"Brownsburg, IN",TSU Journalism and Film Major Music Production 🎹 Probably the Biggest Indy Sports Fan You’ll Ever Meet,False,2022-10-05 22:57:41+00:00,"If you need a way to watch the #Pacers tonight, Dm me 💯",['Pacers'],Twitter for iPhone
1101,Samuel Jacobson,"Starkville, MS","Starkville, MS Native. Have a love for sports and a hate for feminism. Bleed Red, White, and Blue. Retired Cow Feed Salesman.",False,2022-10-05 22:57:28+00:00,Just got news Goga Bitadze will not be playing tonight for the #Pacers,['Pacers'],Twitter for iPhone
1102,Ball Universe,,BIG BALLER! Latest News On Anything Ball Related @Hornets/Bulls/Greensboro 🏀 #NuMedia #BALLSTAR 🌟,False,2022-10-05 22:55:08+00:00,If anyone needs a link for tonights game DM me #Charlotte #Hornets #Pacers,"['Charlotte', 'Hornets', 'Pacers']",Twitter Web App
1103,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 22:54:15+00:00,Tyrese with Myles is going to be *chefs kiss*. #Pacers,['Pacers'],Twitter for iPhone
1104,Kodie Egenolf,"California, USA","history is much like an endless waltz the three beats of war, peace, and revolution continue on forever. BALL STATE ALUMNI USAF -Airman by day, Actor by night-",False,2022-10-05 22:27:58+00:00,@ramon_rican #pacers they’ve never had a #1 pick EVER… hate the lottery,['pacers'],Twitter for iPhone
1105,NuMediaNetwork,,A Social Network Of Creators Dedicated To Putting Out The Truth For The People By The People,False,2022-10-05 22:27:39+00:00,We are LIVE in the Spectrum Center‼️ Click the link to join the live stream https://t.co/3tjVUIaLZ9 #CharlotteHornets #Hornets #NBA #LaMeloBall #TyreseHaliburton #IndianaPacers #Pacers #NuMedia #LitHouse,,Twitter for iPhone
